Fund_ID,Fund_Name,Ticker,Asset_Manager,Fund_Type,Inception_Date,Category_Group,Primary_Sector,Geographic_Focus,Fund_Net_Assets_USD_M,Tariff_Risk_Level,Tariff_Risk_Score,Import_Exposure_Pct,Export_Exposure_Pct,China_Exposure_Pct,EU_Exposure_Pct,Supply_Chain_Vulnerability_Score,Retaliatory_Tariff_Risk,Trade_War_Resilience_Score,Return_1M_Pct,Return_3M_Pct,Return_6M_Pct,Return_1Y_Pct,Return_3Y_Annualized_Pct,Return_5Y_Annualized_Pct,Return_YTD_Pct,Return_Since_Inception_Annualized_Pct,Volatility_1Y_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Beta_vs_Market,Portfolio_Concentration_Index,Expense_Ratio_Pct,Portfolio_Turnover_Pct,Number_of_Holdings,Average_Market_Cap_USD_B,Percent_Holdings_Rated,Return_During_Tariff_Episodes_Pct,Drawdown_During_Tariff_Episodes_Pct,Holdings_with_Tariff_Hedges_Pct,Holdings_in_Near_Shoring_Beneficiaries_Pct,Holdings_with_Diversified_Supply_Chain_Pct,Data_As_Of_Date,Tariff_Risk_Category,Resilience_Quartile,AUM_Bucket,Return_1Y_Z,Volatility_1Y_Z,Risk_Return_Score,Tariff_Resilience_Interaction
FND_0157,Invesco Global Diversified ETF,ID57,Invesco,ETF,2012-08-27,Value,Diversified,ASEAN,418302.12,Low,27.25,22.38,21.58,39.41,19.39,65.78,Low,45.78,-3.05,14.85,9.72,-3.27,-3.53,-3.44,11.87,-3.21,24.93,0.71,-0.13,0.86,0.42,0.52,27.53,286,24.59,92.07,1.62,-18.98,58.2,9.16,38.91,2024-12-13,Medium,Q3_Mid,Large,-1.0579408765488296,1.4441669655471068,-2.5021078420959366,1247.505
FND_0158,T. Rowe Price Active Automotive Fund,TRA58,T. Rowe Price,ETF,2004-11-12,Balanced,Automotive,China,98379.5,High,78.12,78.78,81.03,74.33,50.28,91.75,High,12.34,3.85,0.48,14.88,2.04,2.21,2.15,12.13,2.0,8.41,6.71,0.24,1.05,0.57,0.73,22.66,407,14.05,88.82,-8.11,-30.68,17.5,0.0,10.48,2024-12-13,High,Q1_Low,Mid,-0.662185666579384,-1.3357955456202448,0.6736098790408608,964.0008
FND_0159,Bank of America Global Fund,BOU59,Bank of America,ETF,2002-07-10,Value,Utilities,ASEAN,406766.68,Low,12.55,21.93,12.59,0.0,23.97,28.41,Low,76.35,-0.03,4.29,-11.49,12.26,13.24,12.87,-13.76,12.01,19.03,10.97,0.64,1.68,0.14,0.01,33.31,152,50.24,84.05,7.65,-8.28,69.96,35.14,64.89,2024-12-13,Low,Q4_High,Large,0.0995126848119028,0.45132321155876715,-0.35181052674686436,958.1925
FND_0160,UBS Emerging Markets Consumer Staples,UC60,UBS,Mutual Fund,2012-02-10,Sector Equity,Consumer Staples,Latin America,6616004.25,Low,23.9,22.29,18.42,31.51,9.18,40.08,Low,64.78,2.96,8.02,13.74,9.44,10.19,9.91,19.22,9.25,22.08,20.23,0.43,1.19,0.74,0.66,17.8,335,214.26,83.4,0.95,-12.33,60.88,25.31,55.06,2024-12-13,Medium,Q3_Mid,Large,-0.11066239844870673,0.9645729487900271,-1.075235347238734,1548.242
FND_0161,TIAA US Materials Fund,TM61,TIAA,Mutual Fund,1991-01-24,Sector Equity,Materials,Emerging Markets,166193.59,Medium,64.15,67.9,55.99,67.3,49.02,78.73,Medium,25.65,-0.32,6.67,5.66,2.65,2.86,2.78,8.17,2.6,24.7,12.47,0.11,1.64,0.54,0.44,4.49,566,94.42,84.16,-1.99,-26.02,28.68,0.0,21.8,2024-12-13,High,Q1_Low,Mid,-0.6167222620442877,1.4054628870017984,-2.022185149046086,1645.4475
FND_0162,Vanguard BlackRock Index Fund,BT62,BlackRock,Mutual Fund,2008-09-22,Growth,Technology,Japan,1350342.62,Medium,50.19,47.15,49.45,54.98,30.36,70.41,Medium,35.66,-0.38,12.35,13.25,-2.46,-2.65,-2.58,25.35,-2.41,17.94,22.61,-0.14,1.18,0.24,0.14,72.8,569,9.82,96.08,-4.72,-22.52,39.85,0.56,30.31,2024-12-13,Medium,Q2_Mid,Large,-0.9975714377399312,0.26789953497448066,-1.2654709727144118,1789.7753999999998
FND_0163,UBS Emerging Markets Utilities,UU63,UBS,ETF,2020-12-06,Sector Equity,Utilities,US,28772.11,Low,10.79,6.66,8.83,18.26,15.06,32.07,Low,74.31,-0.82,-3.29,8.37,26.34,28.44,27.65,22.05,25.81,14.89,39.54,1.77,0.62,0.54,0.71,71.46,520,17.95,93.12,6.41,-8.99,71.37,33.42,63.17,2024-12-13,Low,Q4_High,Small,1.14889749768757,-0.2453502022567799,1.39424769994435,801.8049
FND_0164,Dodge & Cox Global Automotive ETF,D&A64,Dodge & Cox,ETF,2011-09-29,Income,Automotive,Europe,3896220.06,High,68.65,70.01,57.03,78.47,59.92,99.23,Medium,9.94,2.6,3.55,5.21,21.42,23.14,22.49,-2.99,20.99,14.43,2.42,1.48,0.86,0.33,0.01,0.0,527,92.34,88.31,-7.54,-31.52,25.08,0.0,8.45,2024-12-13,High,Q1_Low,Large,0.7822090545520388,-0.3227583593473964,1.1049674138994352,682.381
FND_0165,WisdomTree Global Semiconductors ETF,WS65,WisdomTree,Mutual Fund,1984-01-02,Value,Semiconductors,Europe,1591140.01,Medium,58.17,61.86,48.95,62.48,44.56,85.67,Medium,22.58,-0.98,12.05,-3.58,11.67,12.6,12.25,3.11,11.44,22.45,19.76,0.52,1.32,0.41,0.56,34.85,71,40.26,83.97,-4.94,-27.1,33.46,0.0,19.19,2024-12-13,Medium,Q1_Low,Large,0.05553988370418664,1.0268360316672622,-0.9712961479630756,1313.4786
FND_0166,Merrill Lynch Sector Financials Fund,MLF66,Merrill Lynch,Mutual Fund,1982-02-26,Sector Equity,Financials,Australia,23505.54,Low,8.48,6.14,6.89,13.2,15.33,25.99,Low,79.26,1.15,3.34,3.22,27.78,30.01,29.17,6.84,27.23,6.47,7.2,4.3,0.86,0.75,0.13,46.55,98,7.91,89.17,5.63,-7.26,73.21,37.62,67.37,2024-12-13,Low,Q4_High,Small,1.2562209444589454,-1.6622560342198007,2.918476978678746,672.1248
FND_0167,Fidelity Active Utilities Fund,FU67,Fidelity,Mutual Fund,1988-01-12,Income,Utilities,ASEAN,29505.76,Low,5.29,0.74,16.65,0.0,1.53,44.1,Low,67.55,4.46,-2.6,17.65,14.22,15.36,14.94,10.11,13.94,19.82,37.4,0.72,0.51,0.35,0.42,42.14,135,30.1,82.94,0.5,-11.36,75.77,27.66,57.41,2024-12-13,Low,Q4_High,Small,0.2455918206951634,0.584263307431782,-0.3386714867366186,357.3395
FND_0168,Vanguard Bank of America Index Fund,BOA68,Bank of America,ETF,1986-01-29,Growth,Automotive,Europe,635194.38,High,75.23,73.21,73.87,79.27,63.95,79.05,High,22.1,2.02,5.48,9.11,10.16,10.97,10.67,1.74,9.96,14.86,21.43,0.68,1.05,0.79,0.24,34.54,583,32.18,90.92,-4.69,-27.27,19.82,0.0,18.78,2024-12-13,High,Q1_Low,Large,-0.05700067506301915,-0.25039856032790725,0.1933978852648881,1662.583
FND_0169,Nuveen International Financials,NF69,Nuveen,ETF,1990-11-12,Value,Financials,India,15587.55,Low,9.37,6.19,12.91,10.06,0.0,21.28,Low,82.29,-0.07,4.04,1.41,37.04,40.01,38.89,24.74,36.3,11.63,18.27,3.18,1.11,0.58,0.71,44.76,141,213.21,82.63,7.31,-6.2,72.5,40.2,69.95,2024-12-13,Low,Q4_High,Small,1.9463703313359824,-0.7939384459859303,2.740308777321913,771.0572999999999
FND_0170,Vanguard Franklin Templeton Index Fund,FTD70,Franklin Templeton,Mutual Fund,2018-08-05,Growth,Diversified,US,114411.25,Medium,39.55,45.65,34.35,36.59,24.31,57.83,Low,47.66,1.79,-1.55,-1.56,4.7,5.08,4.94,-2.02,4.61,5.56,14.95,0.84,1.51,0.34,0.68,76.3,346,57.1,87.26,-1.71,-18.32,48.36,10.76,40.51,2024-12-13,Medium,Q3_Mid,Mid,-0.4639354107378163,-1.8153895623773244,1.351454151639508,1884.9529999999997
FND_0171,iShares PIMCO Technology ETF,PT71,PIMCO,ETF,2017-06-03,Sector Equity,Technology,Europe,77746.89,Medium,47.03,48.37,35.34,56.93,34.17,77.71,Medium,31.5,-0.6,-3.99,18.22,27.97,30.2,29.36,23.99,27.41,18.09,20.11,1.55,0.41,0.63,0.27,28.98,579,66.74,89.48,-3.98,-23.98,42.38,0.0,26.77,2024-12-13,Medium,Q2_Mid,Mid,1.2703816770190572,0.29314132533011616,0.9772403516889411,1481.445
FND_0172,Bank of America Core Financials Fund,BOF72,Bank of America,Mutual Fund,1998-10-05,Equity,Financials,ASEAN,149259.27,Low,6.84,1.94,14.08,6.12,0.04,34.62,Low,73.72,1.32,-1.25,-6.7,-9.34,-10.09,-9.81,11.08,-9.16,16.51,5.49,-0.57,1.31,0.79,0.46,24.29,194,168.31,84.08,-4.29,-9.2,74.53,32.91,62.66,2024-12-13,Low,Q4_High,Mid,-1.5103390167587234,0.027261133584086456,-1.5376001503428098,504.2448
FND_0173,T. Rowe Price International Electronics,TRE73,T. Rowe Price,Mutual Fund,1980-08-16,Income,Electronics,India,909849.15,High,74.28,74.41,65.62,82.76,42.95,72.61,High,26.89,-0.12,3.9,7.16,14.11,15.24,14.81,17.04,13.83,22.64,22.84,0.62,0.98,0.65,0.72,9.49,347,359.76,86.82,-1.4,-25.59,20.58,0.0,22.86,2024-12-13,High,Q1_Low,Large,0.23739350184457214,1.0588089661177342,-0.8214154642731621,1997.3892
FND_0174,WisdomTree Active Metals & Mining Fund,WM74,WisdomTree,Mutual Fund,1996-09-16,Income,Metals & Mining,Japan,1165226.83,High,70.78,76.97,65.3,68.0,53.18,61.13,High,35.98,1.29,-2.02,3.94,17.8,19.23,18.69,-2.88,17.45,14.56,12.84,1.22,0.85,0.15,0.49,37.79,227,69.32,86.75,-1.63,-22.41,23.38,0.83,30.58,2024-12-13,High,Q2_Mid,Large,0.5124098341962209,-0.3008821410391786,0.8132919752353995,2546.6643999999997
FND_0175,Morgan Stanley Electronics Dividend Fund,MSE75,Morgan Stanley,Mutual Fund,2012-07-06,Growth,Electronics,North America,14690.71,Medium,62.35,62.81,43.98,80.11,53.53,76.35,Medium,27.85,0.78,2.26,7.48,27.32,29.51,28.69,0.07,26.78,8.81,31.84,3.1,1.35,0.85,0.23,40.49,90,13.52,82.31,-4.24,-25.25,30.12,0.0,23.67,2024-12-13,Medium,Q1_Low,Small,1.2219370656292006,-1.2684841046718827,2.490421170301083,1736.4475000000002
FND_0176,Vanguard PIMCO Index Fund,PM76,PIMCO,Mutual Fund,1998-04-14,Growth,Materials,North America,25070.26,Medium,58.08,61.87,48.89,62.2,35.26,81.28,Medium,25.68,0.04,2.44,3.22,1.88,2.03,1.98,-1.84,1.84,16.21,41.69,0.12,1.23,0.32,0.6,8.59,74,89.95,83.72,-0.38,-26.01,33.54,0.0,21.83,2024-12-13,Medium,Q1_Low,Small,-0.6741104939984258,-0.02322244712718518,-0.6508880468712407,1491.4944
FND_0177,Morgan Stanley Global Fund,MSA77,Morgan Stanley,ETF,2016-02-25,Value,Agriculture,Australia,57956.96,Medium,54.76,41.8,72.15,54.64,51.46,62.64,Medium,39.72,2.05,1.75,3.64,18.77,20.27,19.71,2.19,18.39,18.93,10.18,0.99,1.17,0.41,0.81,0.0,132,313.97,93.78,-3.6,-21.1,36.19,4.02,33.77,2024-12-13,Medium,Q2_Mid,Small,0.5847041004241609,0.4344953513216764,0.1502087491024845,2175.0672
FND_0178,Franklin Templeton Sector Real Estate Fund,FTR78,Franklin Templeton,Mutual Fund,1991-04-29,Balanced,Real Estate,Global,20342.66,Low,9.86,0.0,14.47,18.39,0.0,29.24,Low,76.58,-0.13,-0.55,5.95,8.88,9.59,9.33,7.84,8.7,24.46,23.45,0.36,0.89,0.16,0.85,33.57,456,39.99,81.74,5.48,-8.2,72.11,35.34,65.09,2024-12-13,Low,Q4_High,Small,-0.1523992944153525,1.3650760224327816,-1.517475316848134,755.0787999999999
FND_0179,iShares T. Rowe Price Machinery ETF,TRM79,T. Rowe Price,ETF,2008-09-16,Equity,Machinery,Australia,1281842.91,Medium,58.63,59.03,46.17,70.56,55.23,75.12,Medium,29.83,-3.97,2.36,11.51,15.2,16.41,15.96,12.97,14.89,16.95,32.97,0.9,0.48,0.7,0.78,36.08,294,79.18,84.33,-6.45,-24.56,33.1,0.0,25.35,2024-12-13,Medium,Q2_Mid,Large,0.3186313886367935,0.1013037186272843,0.21732767000950923,1748.9329
FND_0180,Goldman Sachs US Semiconductors Fund,GSS80,Goldman Sachs,ETF,2014-10-04,Sector Equity,Semiconductors,US,1285876.74,Medium,55.83,59.19,50.39,56.8,40.59,75.98,Medium,30.07,-0.39,2.41,17.68,30.35,32.78,31.87,0.57,29.75,12.75,11.33,2.38,1.4,0.78,0.26,33.99,331,158.81,90.89,-4.14,-24.48,35.33,0.0,25.56,2024-12-13,Medium,Q2_Mid,Large,1.4477634848773024,-0.6054664113305168,2.053229896207819,1678.8081
FND_0181,Guggenheim Global Automotive ETF,GA81,Guggenheim,ETF,2010-01-30,Equity,Automotive,Africa,127143.29,High,81.08,87.92,67.42,85.6,43.75,89.69,High,12.9,2.71,6.39,-2.31,-6.4,-6.91,-6.72,11.82,-6.27,17.31,11.91,-0.37,0.7,0.2,0.42,43.71,315,1210.92,93.61,-11.97,-30.49,15.14,0.0,10.96,2024-12-13,High,Q1_Low,Mid,-1.2912203129338324,0.16188401548081002,-1.4531043284146425,1045.932
FND_0182,WisdomTree International Utilities,WU82,WisdomTree,Mutual Fund,2020-12-10,Income,Utilities,China,7756.79,Low,12.9,21.72,11.79,2.23,22.15,33.27,Low,72.84,4.44,-1.94,11.51,-6.09,-6.58,-6.39,4.58,-5.97,12.57,20.03,-0.48,1.35,0.17,0.98,59.11,113,72.05,97.39,-0.32,-9.5,69.68,32.17,61.92,2024-12-13,Low,Q4_High,Small,-1.2681159598094394,-0.6357565597572797,-0.6323594000521596,939.6360000000001
FND_0183,Vanguard Invesco Index Fund,ID83,Invesco,Mutual Fund,1999-12-15,Sector Equity,Diversified,Africa,21647.16,Medium,39.05,41.59,33.47,41.24,5.32,55.45,Low,49.47,-1.15,4.6,7.34,19.06,20.58,20.01,15.06,18.67,17.17,30.79,1.11,1.38,0.88,0.91,33.29,545,154.25,94.24,2.45,-17.69,48.76,12.3,42.05,2024-12-13,Medium,Q3_Mid,Small,0.6063178501211739,0.13832501114888382,0.46799283897229005,1931.8034999999998
FND_0184,Schwab Chemicals Growth Fund,SC84,Schwab,ETF,2009-11-22,Value,Chemicals,US,4783069.26,Medium,58.48,66.58,52.54,53.6,48.9,83.12,Medium,24.27,-2.79,-0.6,11.36,42.18,45.55,44.29,15.11,41.33,17.46,42.82,2.42,1.19,0.81,0.18,0.0,265,45.45,86.94,-5.9,-26.51,33.22,0.0,20.63,2024-12-13,Medium,Q1_Low,Large,2.3294554121726962,0.18712580583644614,2.1423296063362502,1419.3095999999998
FND_0185,iShares BlackRock Healthcare ETF,BH85,BlackRock,Mutual Fund,2018-06-27,Equity,Healthcare,China,1304.6,Medium,30.96,26.71,31.49,36.11,15.97,48.54,Low,56.74,-0.34,8.3,4.51,-0.11,-0.12,-0.12,4.79,-0.11,23.54,27.68,0.0,0.71,0.56,0.7,49.84,381,189.31,87.56,-6.32,-15.14,55.23,18.48,48.23,2024-12-13,Medium,Q3_Mid,Small,-0.8224255350227566,1.2102597082515487,-2.0326852432743054,1756.6704000000002
FND_0186,SPDR Emerging Markets Utilities,SU86,SPDR,ETF,2005-01-14,Income,Utilities,India,248537.44,Low,3.33,0.0,7.51,3.58,23.48,42.75,Low,69.08,-1.41,-2.2,12.12,-8.67,-9.36,-9.1,9.7,-8.5,14.34,30.16,-0.6,1.08,0.71,0.81,3.39,239,264.09,89.11,1.19,-10.82,77.34,28.96,58.71,2024-12-13,Low,Q4_High,Mid,-1.4604038019414862,-0.3379034335607778,-1.1225003683807084,230.0364
FND_0187,American Century US Electronics Fund,ACE87,American Century,ETF,2011-09-28,Growth,Electronics,Emerging Markets,56738.31,High,75.81,77.41,77.63,71.84,30.16,81.54,High,20.18,2.03,-1.12,-1.97,18.84,20.35,19.78,9.17,18.47,16.21,8.3,1.16,0.43,0.68,0.49,47.74,45,45.93,90.75,-4.32,-27.94,19.35,0.0,17.15,2024-12-13,High,Q1_Low,Small,0.5899212124199917,-0.02322244712718518,0.6131436595471769,1529.8458
FND_0188,Vanguard SPDR Index Fund,SC88,SPDR,ETF,2018-02-03,Value,Consumer Staples,ASEAN,1230953.84,Medium,30.59,34.69,12.28,43.43,22.28,28.28,Low,71.03,3.15,3.36,13.98,2.05,2.21,2.15,6.13,2.01,19.99,31.88,0.1,0.43,0.75,0.38,39.96,438,135.19,80.18,-0.91,-10.14,55.53,30.62,60.37,2024-12-13,Medium,Q4_High,Large,-0.6614403648656941,0.6128706698348355,-1.2743110347005295,2172.8077
FND_0189,SPDR Financials Dividend Fund,SF89,SPDR,Mutual Fund,1981-07-26,Growth,Financials,Africa,36919.08,Low,9.14,0.0,21.36,9.09,9.77,29.88,Low,76.34,-0.31,4.32,17.66,2.65,2.86,2.78,-2.86,2.59,12.46,23.32,0.21,1.03,0.78,0.92,52.15,310,14.19,92.58,-3.68,-8.28,72.69,35.14,64.89,2024-12-13,Low,Q4_High,Small,-0.6167222620442877,-0.6542672060180792,0.03754494397379149,697.7476
FND_0190,AQR Emerging Markets Technology,AT90,AQR,ETF,2016-04-17,Income,Technology,Global,224122.53,Medium,58.25,56.99,37.62,80.57,26.95,65.66,Medium,36.56,1.3,2.7,8.04,14.52,15.69,15.25,6.39,14.23,11.45,31.7,1.27,1.51,0.57,0.82,57.61,161,38.86,94.02,-7.85,-22.2,33.4,1.33,31.08,2024-12-13,Medium,Q2_Mid,Mid,0.26795087210586643,-0.8242285944126935,1.09217946651856,2129.6200000000003
FND_0191,Bank of America International Industrials,BOI91,Bank of America,ETF,1985-01-21,Value,Industrials,China,267999.22,Medium,64.31,73.3,50.42,66.2,22.3,71.15,Medium,30.91,0.91,1.59,8.94,26.81,28.95,28.15,4.56,26.27,3.07,26.5,8.74,1.61,0.68,1.02,26.13,398,31.91,90.99,-4.51,-24.18,28.56,0.0,26.27,2024-12-13,High,Q2_Mid,Mid,1.183926678231005,-2.2344032822808777,3.4183299605118824,1987.8221
FND_0192,Guggenheim Chemicals Growth Fund,GC92,Guggenheim,ETF,2002-04-29,Value,Chemicals,Africa,145227.22,Medium,52.03,62.45,48.57,41.6,41.54,77.97,Medium,29.81,-1.43,7.42,5.32,-1.59,-1.72,-1.67,-1.08,-1.56,26.98,20.88,-0.06,1.4,0.89,0.38,20.32,423,67.0,85.09,-4.74,-24.57,38.37,0.0,25.34,2024-12-13,Medium,Q2_Mid,Mid,-0.9327301886488921,1.7891381004074622,-2.7218682890563546,1551.0143
FND_0193,Franklin Templeton Consumer Staples Value Fund,FTC93,Franklin Templeton,ETF,1995-09-03,Sector Equity,Consumer Staples,Middle East,208343.47,Low,25.07,14.53,35.48,28.72,22.49,26.34,Low,74.04,-1.73,6.1,17.49,48.08,51.93,50.48,6.02,47.12,14.47,25.06,3.32,1.26,0.76,0.45,44.03,515,107.17,85.65,3.66,-9.08,59.94,33.19,62.94,2024-12-13,Medium,Q4_High,Mid,2.769183423249858,-0.31602721525256,3.0852106385024176,1856.1828000000003
FND_0194,Vanguard Principal Index Fund,PS94,Principal,Mutual Fund,2019-05-13,Balanced,Semiconductors,US,385073.52,High,71.42,69.48,68.52,76.92,30.53,76.54,High,24.99,5.82,4.57,0.45,14.47,15.63,15.19,16.87,14.18,11.36,6.62,1.27,0.72,0.85,0.88,34.47,147,134.85,83.23,-9.77,-26.25,22.86,0.0,21.24,2024-12-13,High,Q1_Low,Large,0.264224363537416,-0.839373668626075,1.103598032163491,1784.7857999999999
FND_0195,Morgan Stanley Agriculture Index Fund,MSA95,Morgan Stanley,ETF,1998-07-29,Income,Agriculture,Latin America,108944.81,Medium,54.95,48.58,67.54,50.86,47.61,63.74,Medium,38.89,2.75,1.66,3.64,3.15,3.4,3.31,10.54,3.09,18.32,18.89,0.17,1.12,0.29,0.95,31.69,394,39.42,84.49,-3.09,-21.39,36.04,3.31,33.06,2024-12-13,Medium,Q2_Mid,Mid,-0.5794571763597826,0.3318454038754244,-0.9113025802352069,2137.0055
FND_0196,Morgan Stanley Industrials Dividend Fund,MSI96,Morgan Stanley,Mutual Fund,2008-06-19,Value,Industrials,India,2865392.94,Medium,59.66,49.25,57.78,75.43,35.12,76.19,Medium,28.77,0.85,5.22,8.04,19.04,20.56,19.99,-9.96,18.66,9.35,6.06,2.04,0.86,0.82,0.66,36.44,418,24.96,90.28,-6.06,-24.93,32.27,0.0,24.45,2024-12-13,Medium,Q2_Mid,Large,0.6048272466937937,-1.177613659391594,1.7824409060853879,1716.4181999999998
FND_0197,Invesco Global Fund,IH97,Invesco,ETF,1996-10-13,Growth,Healthcare,India,288813.87,Low,28.33,21.03,32.44,33.94,15.81,39.13,Low,64.11,4.37,4.18,1.73,-11.5,-12.42,-12.08,11.45,-11.27,15.39,27.98,-0.75,0.66,0.59,1.18,0.0,151,46.77,80.05,0.03,-12.56,57.34,24.74,54.49,2024-12-13,Medium,Q3_Mid,Mid,-1.6713241869157858,-0.16121090107132738,-1.5101132858444584,1816.2362999999998
FND_0198,Janus Henderson Semiconductors Index Fund,JHS98,Janus Henderson,Mutual Fund,2013-04-25,Income,Semiconductors,Australia,75386.35,Medium,62.06,54.74,48.41,85.47,33.89,87.64,Medium,20.03,-2.27,-4.19,1.59,2.79,3.01,2.93,17.32,2.73,12.6,33.2,0.22,1.29,0.27,0.21,11.37,354,35.39,94.45,4.58,-27.99,30.35,0.0,17.03,2024-12-13,Medium,Q1_Low,Mid,-0.6062880380526262,-0.6307082016861526,0.024420163633526393,1243.0618000000002
FND_0199,Vanguard BlackRock Index Fund,BF99,BlackRock,ETF,1986-10-22,Value,Financials,North America,81846.1,Low,6.36,3.42,6.28,10.35,0.0,23.96,Low,81.32,2.9,8.13,23.49,14.81,15.99,15.55,-12.69,14.51,22.04,33.27,0.67,1.39,0.79,0.44,27.32,377,280.91,86.08,3.36,-6.54,74.91,39.37,69.12,2024-12-13,Low,Q4_High,Mid,0.28956462180287956,0.957841804695191,-0.6682771828923114,517.1952
FND_0200,Principal Active Real Estate Fund,PR0,Principal,Mutual Fund,2009-12-24,Income,Real Estate,Australia,311353.79,Low,6.1,0.61,19.51,0.0,19.33,19.18,Low,84.75,-2.08,2.26,12.48,8.2,8.86,8.61,-4.98,8.04,13.29,4.53,0.62,0.98,0.34,0.38,38.63,493,28.86,89.28,1.12,-5.34,75.12,42.28,72.03,2024-12-13,Low,Q4_High,Large,-0.20307981094627972,-0.5145959660502283,0.3115161551039486,516.975
FND_0201,Goldman Sachs Strategic Real Estate Fund,GSR1,Goldman Sachs,ETF,1980-06-11,Income,Real Estate,Latin America,1118533.59,Low,5.92,12.84,2.6,0.0,21.18,18.0,Low,85.63,2.1,12.28,8.09,1.71,1.84,1.79,14.17,1.67,21.29,28.12,0.08,1.26,0.49,0.09,7.42,329,43.88,82.09,2.94,-5.03,75.27,43.03,72.78,2024-12-13,Low,Q4_High,Large,-0.6867806231311577,0.8316328529170123,-1.51841347604817,506.9296
FND_0202,T. Rowe Price Sector Chemicals Fund,TRC2,T. Rowe Price,ETF,1982-10-14,Value,Chemicals,US,137804.65,Medium,51.29,53.11,39.6,60.54,44.17,80.45,Medium,28.3,1.8,2.26,11.34,14.53,15.69,15.26,15.11,14.24,14.26,36.69,1.02,1.41,0.37,0.62,99.15,378,110.38,97.16,-4.62,-25.09,38.97,0.0,24.06,2024-12-13,Medium,Q1_Low,Mid,0.2686961738195565,-0.3513657217504502,0.6200618955700068,1451.507
FND_0203,iShares Consumer Discretionary Growth Fund,IC3,iShares,ETF,1989-10-06,Equity,Consumer Discretionary,Middle East,47852.24,Medium,46.77,50.64,40.57,47.82,18.03,55.67,Medium,47.0,-2.82,1.42,-9.53,15.43,16.66,16.2,23.7,15.12,13.26,25.73,1.16,1.65,0.88,0.72,28.6,39,34.77,98.63,-2.28,-18.55,42.58,10.2,39.95,2024-12-13,Medium,Q3_Mid,Small,0.335773328051666,-0.5196443241213553,0.8554176521730212,2198.19
FND_0204,Invesco Emerging Markets Automotive,IA4,Invesco,Mutual Fund,2018-12-05,Income,Automotive,Asia-Pacific,225578.21,High,75.31,66.31,80.04,82.57,47.8,75.94,High,24.25,5.82,0.28,-2.38,9.95,10.75,10.45,1.91,9.75,16.61,26.83,0.6,0.38,0.38,0.25,16.17,387,184.39,96.78,-13.98,-26.51,19.75,0.0,20.61,2024-12-13,High,Q1_Low,Mid,-0.07265201105051142,0.044088993821176606,-0.11674100487168802,1826.2675000000002
FND_0205,Vanguard Emerging Markets Real Estate,VR5,Vanguard,Mutual Fund,1998-01-01,Equity,Real Estate,Africa,305072.37,Low,5.88,6.14,5.51,5.92,19.42,31.0,Low,76.54,0.33,0.58,12.95,40.27,43.49,42.28,20.95,39.46,20.94,10.92,1.92,1.28,0.56,0.31,0.0,436,25.12,90.51,5.15,-8.21,75.29,35.31,65.06,2024-12-13,Low,Q4_High,Mid,2.1871027848578866,0.7727353420871959,1.4143674427706907,450.0552
FND_0206,Guggenheim US Semiconductors Fund,GS6,Guggenheim,ETF,2005-03-27,Sector Equity,Semiconductors,Asia-Pacific,19050.91,Medium,64.18,46.33,60.98,91.19,47.46,82.16,Medium,23.23,2.59,5.02,12.29,0.39,0.42,0.41,-3.68,0.38,10.78,25.43,0.04,1.13,0.14,0.61,76.68,535,355.64,93.21,-7.42,-26.87,28.65,0.0,19.75,2024-12-13,High,Q1_Low,Small,-0.7851604493382514,-0.9369752580011999,0.1518148086629485,1490.9014000000002
FND_0207,American Century Materials Value Fund,ACM7,American Century,Mutual Fund,1983-07-18,Equity,Materials,Asia-Pacific,76589.64,High,69.13,71.6,59.35,75.63,41.31,84.16,Medium,20.35,3.11,9.6,9.77,-2.67,-2.88,-2.8,4.92,-2.62,12.08,13.36,-0.22,1.0,0.65,0.45,70.55,45,29.91,97.9,-6.56,-27.88,24.69,0.0,17.29,2024-12-13,High,Q1_Low,Mid,-1.0132227737274235,-0.7182130749190232,-0.29500969880840033,1406.7955
FND_0208,Principal Global Electronics ETF,PE8,Principal,Mutual Fund,1988-12-03,Sector Equity,Electronics,ASEAN,254303.96,Medium,63.89,55.12,61.83,77.64,31.75,71.65,Medium,30.68,-0.43,1.76,15.51,10.87,11.74,11.41,6.46,10.65,17.89,23.87,0.61,1.17,0.25,0.19,28.77,57,143.87,90.42,-5.06,-24.26,28.89,0.0,26.08,2024-12-13,High,Q2_Mid,Mid,-0.004084253391021787,0.25948560485593525,-0.26356985824695706,1960.1452
FND_0209,Franklin Templeton Global Fund,FTA9,Franklin Templeton,ETF,2007-11-30,Income,Automotive,Global,237202.66,High,74.37,65.85,74.33,85.77,44.91,100.0,High,7.69,2.8,5.27,3.26,19.46,21.02,20.43,7.86,19.07,24.8,12.27,0.78,0.96,0.32,0.83,60.0,88,22.31,82.64,-0.77,-32.31,20.5,0.0,6.54,2024-12-13,High,Q1_Low,Mid,0.6361299186687782,1.4222907472388893,-0.786160828570111,571.9053
